UniqueID	Conference	ConferenceNo	Year	Subfield
4067	BLS	42	2016	p
4070	BLS	42	2016	p
4071	BLS	42	2016	p
4073	BLS	42	2016	p
4076	BLS	42	2016	p
4079	BLS	42	2016	p
4080	BLS	42	2016	p
4081	BLS	42	2016	p
4083	BLS	42	2016	p
4087	BLS	42	2016	p
4088	BLS	42	2016	p
4094	BLS	42	2016	p
4099	BLS	42	2016	p
4100	BLS	42	2016	p
4105	BLS	42	2016	p
4106	BLS	42	2016	p
4109	BLS	42	2016	p
4111	CLS	45	2009	p
4112	CLS	45	2009	p
4113	CLS	45	2009	p
4114	CLS	45	2009	p
4125	CLS	45	2009	p
4126	CLS	45	2009	p
4127	CLS	45	2009	p
4128	CLS	45	2009	p
4129	CLS	45	2009	p
4139	CLS	45	2009	p
4140	CLS	45	2009	p
4141	CLS	45	2009	p
4147	CLS	45	2009	p
4148	CLS	45	2009	p
4149	CLS	45	2009	p
4150	CLS	45	2009	p
4155	CLS	45	2009	p
4164	CLS	45	2009	p
4167	CLS	47	2011	p
4168	CLS	47	2011	p
4185	CLS	47	2011	p
4187	CLS	47	2011	p
4198	CLS	47	2011	p
4199	CLS	47	2011	p
4200	CLS	47	2011	p
4201	CLS	47	2011	p
4204	CLS	47	2011	p
4205	CLS	47	2011	p
4206	CLS	47	2011	p
4217	CLS	47	2011	p
4218	CLS	47	2011	p
4219	CLS	47	2011	p
4226	CLS	48	2012	p
4227	CLS	48	2012	p
4229	CLS	48	2012	p
4230	CLS	48	2012	p
4231	CLS	48	2012	p
4235	CLS	48	2012	p
4237	CLS	48	2012	p
4244	CLS	48	2012	p
4250	CLS	48	2012	p
4253	CLS	48	2012	p
4254	CLS	48	2012	p
4260	CLS	48	2012	p
4261	CLS	48	2012	p
4272	CLS	48	2012	p
4273	CLS	48	2012	p
4291	CLS	49	2013	p
4292	CLS	49	2013	p
4293	CLS	49	2013	p
4294	CLS	49	2013	p
4298	CLS	49	2013	p
4299	CLS	49	2013	p
4300	CLS	49	2013	p
4308	CLS	49	2013	p
4309	CLS	49	2013	p
4310	CLS	49	2013	p
4313	CLS	49	2013	p
4314	CLS	49	2013	p
4319	CLS	49	2013	p
4320	CLS	49	2013	p
4321	CLS	49	2013	p
4328	CLS	50	2014	p
4332	CLS	50	2014	p
4333	CLS	50	2014	p
4334	CLS	50	2014	p
4335	CLS	50	2014	p
4352	CLS	50	2014	p
4359	CLS	50	2014	p
4360	CLS	50	2014	p
4361	CLS	50	2014	p
4375	CLS	51	2015	p
4381	CLS	51	2015	p
4382	CLS	51	2015	p
4383	CLS	51	2015	p
4384	CLS	51	2015	p
4385	CLS	51	2015	p
4386	CLS	51	2015	p
4392	CLS	51	2015	p
4407	CLS	51	2015	p
4408	CLS	51	2015	p
4409	CLS	51	2015	p
4410	CLS	51	2015	p
4412	CLS	51	2015	p
4413	CLS	51	2015	p
4414	CLS	51	2015	p
4415	CLS	51	2015	p
4420	CLS	51	2015	p
4428	CLS	52	2016	p
4429	CLS	52	2016	p
4432	CLS	52	2016	p
4433	CLS	52	2016	p
4437	CLS	52	2016	p
4438	CLS	52	2016	p
4441	CLS	52	2016	p
4442	CLS	52	2016	p
4443	CLS	52	2016	p
4447	CLS	52	2016	p
4456	CLS	52	2016	p
4457	CLS	52	2016	p
1	WCCFL	33	2015	other
3	WCCFL	33	2015	other
4	WCCFL	33	2015	other
5	WCCFL	33	2015	other
6	WCCFL	33	2015	other
8	WCCFL	33	2015	other
9	WCCFL	33	2015	other
10	WCCFL	33	2015	other
11	WCCFL	33	2015	other
12	WCCFL	33	2015	other
14	WCCFL	33	2015	other
15	WCCFL	33	2015	other
16	WCCFL	33	2015	other
18	WCCFL	33	2015	other
19	WCCFL	33	2015	other
20	WCCFL	33	2015	other
22	WCCFL	33	2015	other
23	WCCFL	33	2015	other
25	WCCFL	33	2015	other
26	WCCFL	33	2015	other
29	WCCFL	33	2015	other
30	WCCFL	33	2015	other
32	WCCFL	33	2015	other
34	WCCFL	33	2015	other
37	WCCFL	33	2015	other
38	WCCFL	33	2015	other
39	WCCFL	33	2015	other
40	WCCFL	33	2015	other
41	WCCFL	33	2015	other
42	WCCFL	32	2014	other
44	WCCFL	32	2014	other
45	WCCFL	32	2014	other
50	WCCFL	32	2014	other
51	WCCFL	32	2014	other
52	WCCFL	32	2014	other
53	WCCFL	32	2014	other
54	WCCFL	32	2014	other
55	WCCFL	32	2014	other
56	WCCFL	32	2014	other
57	WCCFL	32	2014	other
58	WCCFL	32	2014	other
59	WCCFL	32	2014	other
60	WCCFL	32	2014	other
61	WCCFL	32	2014	other
62	WCCFL	32	2014	other
63	WCCFL	32	2014	other
64	WCCFL	32	2014	other
65	WCCFL	32	2014	other
66	WCCFL	32	2014	other
67	WCCFL	32	2014	other
68	WCCFL	32	2014	other
69	WCCFL	32	2014	other
70	WCCFL	32	2014	other
71	WCCFL	32	2014	other
72	WCCFL	32	2014	other
73	WCCFL	32	2014	other
74	WCCFL	32	2014	other
75	WCCFL	32	2014	other
76	WCCFL	32	2014	other
77	WCCFL	31	2013	other
78	WCCFL	31	2013	other
79	WCCFL	31	2013	other
80	WCCFL	31	2013	other
81	WCCFL	31	2013	other
82	WCCFL	31	2013	other
83	WCCFL	31	2013	other
84	WCCFL	31	2013	other
85	WCCFL	31	2013	other
86	WCCFL	31	2013	other
88	WCCFL	31	2013	other
89	WCCFL	31	2013	other
90	WCCFL	31	2013	other
91	WCCFL	31	2013	other
92	WCCFL	31	2013	other
93	WCCFL	31	2013	other
94	WCCFL	31	2013	other
95	WCCFL	31	2013	other
96	WCCFL	31	2013	other
97	WCCFL	31	2013	other
98	WCCFL	31	2013	other
99	WCCFL	31	2013	other
100	WCCFL	31	2013	other
102	WCCFL	31	2013	other
103	WCCFL	31	2013	other
104	WCCFL	31	2013	other
105	WCCFL	31	2013	other
106	WCCFL	31	2013	other
107	WCCFL	31	2013	other
108	WCCFL	31	2013	other
109	WCCFL	31	2013	other
110	WCCFL	31	2013	other
111	WCCFL	31	2013	other
112	WCCFL	31	2013	other
113	WCCFL	31	2013	other
114	WCCFL	31	2013	other
115	WCCFL	31	2013	other
116	WCCFL	31	2013	other
117	WCCFL	31	2013	other
118	WCCFL	31	2013	other
119	WCCFL	31	2013	other
120	WCCFL	31	2013	other
121	WCCFL	31	2013	other
122	WCCFL	31	2013	other
124	WCCFL	31	2013	other
125	WCCFL	31	2013	other
127	WCCFL	31	2013	other
128	WCCFL	31	2013	other
129	WCCFL	31	2013	other
130	WCCFL	31	2013	other
131	WCCFL	31	2013	other
133	WCCFL	30	2012	other
134	WCCFL	30	2012	other
135	WCCFL	30	2012	other
136	WCCFL	30	2012	other
137	WCCFL	30	2012	other
138	WCCFL	30	2012	other
140	WCCFL	30	2012	other
142	WCCFL	30	2012	other
143	WCCFL	30	2012	other
144	WCCFL	30	2012	other
145	WCCFL	30	2012	other
146	WCCFL	30	2012	other
147	WCCFL	30	2012	other
148	WCCFL	30	2012	other
149	WCCFL	30	2012	other
150	WCCFL	30	2012	other
152	WCCFL	30	2012	other
153	WCCFL	30	2012	other
154	WCCFL	30	2012	other
156	WCCFL	30	2012	other
158	WCCFL	30	2012	other
159	WCCFL	30	2012	other
160	WCCFL	30	2012	other
161	WCCFL	30	2012	other
163	WCCFL	30	2012	other
165	WCCFL	29	2011	other
167	WCCFL	29	2011	other
168	WCCFL	29	2011	other
169	WCCFL	29	2011	other
170	WCCFL	29	2011	other
172	WCCFL	29	2011	other
173	WCCFL	29	2011	other
174	WCCFL	29	2011	other
175	WCCFL	29	2011	other
176	WCCFL	29	2011	other
178	WCCFL	29	2011	other
184	WCCFL	29	2011	other
185	WCCFL	29	2011	other
186	WCCFL	29	2011	other
187	WCCFL	29	2011	other
188	WCCFL	29	2011	other
189	WCCFL	29	2011	other
190	WCCFL	29	2011	other
191	WCCFL	29	2011	other
192	WCCFL	29	2011	other
193	WCCFL	29	2011	other
194	WCCFL	29	2011	other
195	WCCFL	29	2011	other
197	WCCFL	29	2011	other
199	WCCFL	29	2011	other
200	WCCFL	29	2011	other
201	WCCFL	29	2011	other
202	WCCFL	29	2011	other
203	WCCFL	29	2011	other
206	WCCFL	29	2011	other
208	WCCFL	29	2011	other
210	WCCFL	28	2010	other
211	WCCFL	28	2010	other
212	WCCFL	28	2010	other
215	WCCFL	28	2010	other
216	WCCFL	28	2010	other
217	WCCFL	28	2010	other
218	WCCFL	28	2010	other
219	WCCFL	28	2010	other
220	WCCFL	28	2010	other
221	WCCFL	28	2010	other
222	WCCFL	28	2010	other
223	WCCFL	28	2010	other
224	WCCFL	28	2010	other
226	WCCFL	28	2010	other
227	WCCFL	28	2010	other
229	WCCFL	28	2010	other
231	WCCFL	28	2010	other
240	WCCFL	28	2010	other
244	WCCFL	27	2008	other
246	WCCFL	27	2008	other
247	WCCFL	27	2008	other
248	WCCFL	27	2008	other
249	WCCFL	27	2008	other
250	WCCFL	27	2008	other
251	WCCFL	27	2008	other
253	WCCFL	27	2008	other
254	WCCFL	27	2008	other
255	WCCFL	27	2008	other
257	WCCFL	27	2008	other
258	WCCFL	27	2008	other
260	WCCFL	27	2008	other
263	WCCFL	27	2008	other
264	WCCFL	27	2008	other
265	WCCFL	27	2008	other
266	WCCFL	27	2008	other
267	WCCFL	27	2008	other
268	WCCFL	27	2008	other
270	WCCFL	27	2008	other
271	WCCFL	27	2008	other
272	WCCFL	27	2008	other
274	WCCFL	27	2008	other
275	WCCFL	27	2008	other
276	WCCFL	27	2008	other
277	WCCFL	27	2008	other
278	WCCFL	27	2008	other
279	WCCFL	27	2008	other
281	WCCFL	27	2008	other
282	WCCFL	27	2008	other
283	WCCFL	27	2008	other
284	WCCFL	27	2008	other
286	WCCFL	27	2008	other
287	WCCFL	27	2008	other
288	WCCFL	27	2008	other
291	WCCFL	27	2008	other
292	WCCFL	27	2008	other
296	WCCFL	26	2007	other
297	WCCFL	26	2007	other
298	WCCFL	26	2007	other
301	WCCFL	26	2007	other
302	WCCFL	26	2007	other
303	WCCFL	26	2007	other
304	WCCFL	26	2007	other
305	WCCFL	26	2007	other
306	WCCFL	26	2007	other
307	WCCFL	26	2007	other
308	WCCFL	26	2007	other
309	WCCFL	26	2007	other
311	WCCFL	26	2007	other
312	WCCFL	26	2007	other
313	WCCFL	26	2007	other
314	WCCFL	26	2007	other
315	WCCFL	26	2007	other
316	WCCFL	26	2007	other
319	WCCFL	26	2007	other
320	WCCFL	26	2007	other
321	WCCFL	26	2007	other
323	WCCFL	26	2007	other
325	WCCFL	26	2007	other
326	WCCFL	26	2007	other
327	WCCFL	26	2007	other
329	WCCFL	26	2007	other
330	WCCFL	26	2007	other
331	WCCFL	26	2007	other
332	WCCFL	26	2007	other
333	WCCFL	26	2007	other
334	WCCFL	26	2007	other
335	WCCFL	26	2007	other
336	WCCFL	26	2007	other
337	WCCFL	26	2007	other
339	WCCFL	26	2007	other
340	WCCFL	26	2007	other
341	WCCFL	26	2007	other
342	WCCFL	26	2007	other
343	WCCFL	26	2007	other
344	WCCFL	26	2007	other
347	WCCFL	26	2007	other
348	WCCFL	26	2007	other
349	WCCFL	26	2007	other
350	WCCFL	26	2007	other
351	WCCFL	26	2007	other
353	WCCFL	25	2006	other
355	WCCFL	25	2006	other
356	WCCFL	25	2006	other
357	WCCFL	25	2006	other
358	WCCFL	25	2006	other
360	WCCFL	25	2006	other
361	WCCFL	25	2006	other
362	WCCFL	25	2006	other
364	WCCFL	25	2006	other
365	WCCFL	25	2006	other
367	WCCFL	25	2006	other
368	WCCFL	25	2006	other
369	WCCFL	25	2006	other
372	WCCFL	25	2006	other
373	WCCFL	25	2006	other
375	WCCFL	25	2006	other
376	WCCFL	25	2006	other
378	WCCFL	25	2006	other
379	WCCFL	25	2006	other
381	WCCFL	25	2006	other
382	WCCFL	25	2006	other
383	WCCFL	25	2006	other
384	WCCFL	25	2006	other
385	WCCFL	25	2006	other
386	WCCFL	25	2006	other
387	WCCFL	25	2006	other
388	WCCFL	25	2006	other
390	WCCFL	25	2006	other
391	WCCFL	25	2006	other
393	WCCFL	25	2006	other
394	WCCFL	25	2006	other
395	WCCFL	25	2006	other
397	WCCFL	25	2006	other
399	WCCFL	25	2006	other
400	WCCFL	25	2006	other
402	WCCFL	24	2005	other
403	WCCFL	24	2005	other
405	WCCFL	24	2005	other
406	WCCFL	24	2005	other
407	WCCFL	24	2005	other
410	WCCFL	24	2005	other
411	WCCFL	24	2005	other
412	WCCFL	24	2005	other
413	WCCFL	24	2005	other
414	WCCFL	24	2005	other
415	WCCFL	24	2005	other
416	WCCFL	24	2005	other
417	WCCFL	24	2005	other
419	WCCFL	24	2005	other
420	WCCFL	24	2005	other
421	WCCFL	24	2005	other
424	WCCFL	24	2005	other
425	WCCFL	24	2005	other
426	WCCFL	24	2005	other
427	WCCFL	24	2005	other
430	WCCFL	24	2005	other
431	WCCFL	24	2005	other
433	WCCFL	24	2005	other
434	WCCFL	24	2005	other
436	WCCFL	24	2005	other
439	WCCFL	24	2005	other
440	WCCFL	24	2005	other
441	WCCFL	24	2005	other
444	WCCFL	24	2005	other
447	WCCFL	23	2004	other
449	WCCFL	23	2004	other
450	WCCFL	23	2004	other
451	WCCFL	23	2004	other
453	WCCFL	23	2004	other
455	WCCFL	23	2004	other
456	WCCFL	23	2004	other
457	WCCFL	23	2004	other
458	WCCFL	23	2004	other
459	WCCFL	23	2004	other
460	WCCFL	23	2004	other
461	WCCFL	23	2004	other
462	WCCFL	23	2004	other
463	WCCFL	23	2004	other
464	WCCFL	23	2004	other
466	WCCFL	23	2004	other
467	WCCFL	23	2004	other
468	WCCFL	23	2004	other
470	WCCFL	23	2004	other
471	WCCFL	23	2004	other
472	WCCFL	23	2004	other
474	WCCFL	23	2004	other
475	WCCFL	23	2004	other
476	WCCFL	23	2004	other
477	WCCFL	23	2004	other
478	WCCFL	23	2004	other
480	WCCFL	23	2004	other
481	WCCFL	23	2004	other
482	WCCFL	23	2004	other
483	WCCFL	23	2004	other
484	WCCFL	23	2004	other
485	WCCFL	23	2004	other
486	WCCFL	23	2004	other
487	WCCFL	23	2004	other
488	WCCFL	23	2004	other
489	WCCFL	23	2004	other
490	WCCFL	23	2004	other
491	WCCFL	23	2004	other
493	WCCFL	23	2004	other
494	WCCFL	23	2004	other
496	WCCFL	23	2004	other
497	WCCFL	23	2004	other
498	WCCFL	23	2004	other
499	WCCFL	23	2004	other
503	WCCFL	23	2004	other
504	WCCFL	23	2004	other
505	WCCFL	23	2004	other
507	WCCFL	22	2003	other
508	WCCFL	22	2003	other
509	WCCFL	22	2003	other
512	WCCFL	22	2003	other
513	WCCFL	22	2003	other
514	WCCFL	22	2003	other
518	WCCFL	22	2003	other
519	WCCFL	22	2003	other
520	WCCFL	22	2003	other
522	WCCFL	22	2003	other
523	WCCFL	22	2003	other
526	WCCFL	22	2003	other
527	WCCFL	22	2003	other
529	WCCFL	22	2003	other
530	WCCFL	22	2003	other
531	WCCFL	22	2003	other
532	WCCFL	22	2003	other
533	WCCFL	22	2003	other
536	WCCFL	22	2003	other
537	WCCFL	22	2003	other
540	WCCFL	22	2003	other
542	WCCFL	22	2003	other
545	WCCFL	21	2002	other
546	WCCFL	21	2002	other
547	WCCFL	21	2002	other
549	WCCFL	21	2002	other
550	WCCFL	21	2002	other
551	WCCFL	21	2002	other
552	WCCFL	21	2002	other
554	WCCFL	21	2002	other
555	WCCFL	21	2002	other
558	WCCFL	21	2002	other
562	WCCFL	21	2002	other
563	WCCFL	21	2002	other
564	WCCFL	21	2002	other
569	WCCFL	21	2002	other
572	WCCFL	21	2002	other
573	WCCFL	21	2002	other
577	WCCFL	21	2002	other
579	WCCFL	20	2001	other
580	WCCFL	20	2001	other
581	WCCFL	20	2001	other
582	WCCFL	20	2001	other
583	WCCFL	20	2001	other
585	WCCFL	20	2001	other
586	WCCFL	20	2001	other
588	WCCFL	20	2001	other
589	WCCFL	20	2001	other
590	WCCFL	20	2001	other
591	WCCFL	20	2001	other
592	WCCFL	20	2001	other
593	WCCFL	20	2001	other
596	WCCFL	20	2001	other
598	WCCFL	20	2001	other
599	WCCFL	20	2001	other
600	WCCFL	20	2001	other
602	WCCFL	20	2001	other
603	WCCFL	20	2001	other
604	WCCFL	20	2001	other
605	WCCFL	20	2001	other
606	WCCFL	20	2001	other
607	WCCFL	20	2001	other
608	WCCFL	20	2001	other
610	WCCFL	20	2001	other
611	WCCFL	20	2001	other
612	WCCFL	20	2001	other
613	WCCFL	20	2001	other
615	WCCFL	20	2001	other
616	WCCFL	20	2001	other
617	WCCFL	20	2001	other
618	WCCFL	20	2001	other
619	WCCFL	20	2001	other
620	WCCFL	20	2001	other
621	WCCFL	20	2001	other
622	WCCFL	20	2001	other
623	WCCFL	20	2001	other
624	WCCFL	20	2001	other
625	WCCFL	20	2001	other
626	WCCFL	19	2000	other
627	WCCFL	19	2000	other
628	WCCFL	19	2000	other
630	WCCFL	19	2000	other
631	WCCFL	19	2000	other
632	WCCFL	19	2000	other
633	WCCFL	19	2000	other
634	WCCFL	19	2000	other
635	WCCFL	19	2000	other
636	WCCFL	19	2000	other
637	WCCFL	19	2000	other
639	WCCFL	19	2000	other
641	WCCFL	19	2000	other
642	WCCFL	19	2000	other
643	WCCFL	19	2000	other
644	WCCFL	19	2000	other
645	WCCFL	19	2000	other
646	WCCFL	19	2000	other
647	WCCFL	19	2000	other
649	WCCFL	19	2000	other
652	WCCFL	19	2000	other
653	WCCFL	19	2000	other
655	WCCFL	19	2000	other
656	WCCFL	19	2000	other
657	WCCFL	19	2000	other
658	WCCFL	19	2000	other
659	WCCFL	19	2000	other
661	WCCFL	19	2000	other
662	WCCFL	19	2000	other
663	WCCFL	19	2000	other
667	WCCFL	19	2000	other
668	WCCFL	19	2000	other
669	WCCFL	19	2000	other
671	WCCFL	19	2000	other
672	WCCFL	19	2000	other
673	WCCFL	18	1999	other
675	WCCFL	18	1999	other
676	WCCFL	18	1999	other
678	WCCFL	18	1999	other
680	WCCFL	18	1999	other
681	WCCFL	18	1999	other
682	WCCFL	18	1999	other
683	WCCFL	18	1999	other
684	WCCFL	18	1999	other
685	WCCFL	18	1999	other
687	WCCFL	18	1999	other
688	WCCFL	18	1999	other
690	WCCFL	18	1999	other
693	WCCFL	18	1999	other
694	WCCFL	18	1999	other
695	WCCFL	18	1999	other
696	WCCFL	18	1999	other
697	WCCFL	18	1999	other
698	WCCFL	18	1999	other
699	WCCFL	18	1999	other
700	WCCFL	18	1999	other
701	WCCFL	18	1999	other
702	WCCFL	18	1999	other
704	WCCFL	18	1999	other
705	WCCFL	18	1999	other
706	WCCFL	18	1999	other
708	WCCFL	18	1999	other
709	WCCFL	18	1999	other
714	WCCFL	18	1999	other
715	WCCFL	18	1999	other
716	WCCFL	18	1999	other
717	WCCFL	18	1999	other
718	WCCFL	18	1999	other
719	WCCFL	18	1999	other
720	WCCFL	18	1999	other
721	NELS	8	1978	other
722	NELS	8	1978	other
723	NELS	8	1978	other
724	NELS	8	1978	other
728	NELS	8	1978	other
729	NELS	8	1978	other
730	NELS	8	1978	other
731	NELS	8	1978	other
732	NELS	8	1978	other
734	NELS	8	1978	other
735	NELS	8	1978	other
736	NELS	8	1978	other
737	NELS	8	1978	other
739	NELS	8	1978	other
740	NELS	8	1978	other
741	NELS	11	1980	other
743	NELS	11	1980	other
744	NELS	11	1980	other
745	NELS	11	1980	other
746	NELS	11	1980	other
747	NELS	11	1980	other
748	NELS	11	1980	other
749	NELS	11	1980	other
750	NELS	11	1980	other
751	NELS	11	1980	other
753	NELS	11	1980	other
754	NELS	11	1980	other
755	NELS	11	1980	other
757	NELS	11	1980	other
758	NELS	11	1980	other
759	NELS	11	1980	other
760	NELS	11	1980	other
761	NELS	11	1980	other
762	NELS	11	1980	other
763	NELS	11	1980	other
764	NELS	11	1980	other
765	NELS	11	1980	other
767	NELS	11	1980	other
768	NELS	11	1980	other
769	NELS	12	1981	other
770	NELS	12	1981	other
771	NELS	12	1981	other
772	NELS	12	1981	other
774	NELS	12	1981	other
776	NELS	12	1981	other
778	NELS	12	1981	other
779	NELS	12	1981	other
780	NELS	12	1981	other
781	NELS	12	1981	other
782	NELS	12	1981	other
783	NELS	12	1981	other
784	NELS	12	1981	other
786	NELS	12	1981	other
787	NELS	12	1981	other
788	NELS	12	1981	other
790	NELS	13	1982	other
792	NELS	13	1982	other
793	NELS	13	1982	other
794	NELS	13	1982	other
795	NELS	13	1982	other
797	NELS	13	1982	other
799	NELS	13	1982	other
800	NELS	13	1982	other
801	NELS	13	1982	other
802	NELS	13	1982	other
803	NELS	13	1982	other
804	NELS	13	1982	other
805	NELS	13	1982	other
807	NELS	13	1982	other
809	NELS	14	1983	other
810	NELS	14	1983	other
812	NELS	14	1983	other
813	NELS	14	1983	other
814	NELS	14	1983	other
815	NELS	14	1983	other
816	NELS	14	1983	other
817	NELS	14	1983	other
818	NELS	14	1983	other
819	NELS	14	1983	other
820	NELS	14	1983	other
821	NELS	14	1983	other
822	NELS	14	1983	other
823	NELS	14	1983	other
825	NELS	14	1983	other
826	NELS	14	1983	other
827	NELS	14	1983	other
829	NELS	14	1983	other
830	NELS	14	1983	other
831	NELS	14	1983	other
832	NELS	14	1983	other
833	NELS	14	1983	other
834	NELS	14	1983	other
836	NELS	15	1984	other
837	NELS	15	1984	other
839	NELS	15	1984	other
840	NELS	15	1984	other
841	NELS	15	1984	other
842	NELS	15	1984	other
844	NELS	15	1984	other
845	NELS	15	1984	other
847	NELS	15	1984	other
848	NELS	15	1984	other
849	NELS	15	1984	other
851	NELS	15	1984	other
852	NELS	15	1984	other
853	NELS	15	1984	other
854	NELS	15	1984	other
855	NELS	15	1984	other
856	NELS	15	1984	other
857	NELS	15	1984	other
858	NELS	15	1984	other
859	NELS	15	1984	other
860	NELS	15	1984	other
861	NELS	16	1985	other
862	NELS	16	1985	other
864	NELS	16	1985	other
865	NELS	16	1985	other
866	NELS	16	1985	other
867	NELS	16	1985	other
868	NELS	16	1985	other
869	NELS	16	1985	other
870	NELS	16	1985	other
871	NELS	16	1985	other
872	NELS	16	1985	other
873	NELS	16	1985	other
874	NELS	16	1985	other
876	NELS	16	1985	other
877	NELS	16	1985	other
878	NELS	16	1985	other
880	NELS	16	1985	other
881	NELS	16	1985	other
883	NELS	16	1985	other
884	NELS	16	1985	other
885	NELS	16	1985	other
886	NELS	16	1985	other
888	NELS	16	1985	other
889	NELS	16	1985	other
890	NELS	16	1985	other
891	NELS	16	1985	other
892	NELS	17	1986	other
895	NELS	17	1986	other
896	NELS	17	1986	other
898	NELS	17	1986	other
901	NELS	17	1986	other
902	NELS	17	1986	other
903	NELS	17	1986	other
904	NELS	17	1986	other
905	NELS	17	1986	other
906	NELS	17	1986	other
907	NELS	17	1986	other
909	NELS	17	1986	other
910	NELS	17	1986	other
912	NELS	17	1986	other
914	NELS	17	1986	other
915	NELS	17	1986	other
917	NELS	17	1986	other
918	NELS	17	1986	other
920	NELS	17	1986	other
922	NELS	17	1986	other
923	NELS	17	1986	other
925	NELS	17	1986	other
926	NELS	17	1986	other
928	NELS	17	1986	other
929	NELS	17	1986	other
930	NELS	17	1986	other
931	NELS	17	1986	other
932	NELS	17	1986	other
933	NELS	18	1987	other
935	NELS	18	1987	other
936	NELS	18	1987	other
937	NELS	18	1987	other
939	NELS	18	1987	other
941	NELS	18	1987	other
942	NELS	18	1987	other
943	NELS	18	1987	other
944	NELS	18	1987	other
945	NELS	18	1987	other
946	NELS	18	1987	other
948	NELS	18	1987	other
949	NELS	18	1987	other
950	NELS	18	1987	other
952	NELS	18	1987	other
953	NELS	18	1987	other
954	NELS	18	1987	other
955	NELS	18	1987	other
956	NELS	18	1987	other
958	NELS	18	1987	other
959	NELS	18	1987	other
961	NELS	18	1987	other
962	NELS	18	1987	other
963	NELS	18	1987	other
964	NELS	18	1987	other
968	NELS	19	1988	other
969	NELS	19	1988	other
970	NELS	19	1988	other
972	NELS	19	1988	other
974	NELS	19	1988	other
975	NELS	19	1988	other
976	NELS	19	1988	other
977	NELS	19	1988	other
978	NELS	19	1988	other
979	NELS	19	1988	other
980	NELS	19	1988	other
982	NELS	19	1988	other
983	NELS	19	1988	other
985	NELS	19	1988	other
986	NELS	19	1988	other
987	NELS	19	1988	other
990	NELS	19	1988	other
991	NELS	19	1988	other
992	NELS	19	1988	other
993	NELS	19	1988	other
994	NELS	19	1988	other
995	NELS	19	1988	other
997	NELS	19	1988	other
998	NELS	20	1989	other
1000	NELS	20	1989	other
1001	NELS	20	1989	other
1002	NELS	20	1989	other
1003	NELS	20	1989	other
1005	NELS	20	1989	other
1006	NELS	20	1989	other
1008	NELS	20	1989	other
1009	NELS	20	1989	other
1010	NELS	20	1989	other
1011	NELS	20	1989	other
1012	NELS	20	1989	other
1014	NELS	20	1989	other
1015	NELS	20	1989	other
1016	NELS	20	1989	other
1017	NELS	20	1989	other
1018	NELS	20	1989	other
1019	NELS	20	1989	other
1021	NELS	20	1989	other
1022	NELS	20	1989	other
1023	NELS	20	1989	other
1024	NELS	20	1989	other
1026	NELS	20	1989	other
1027	NELS	20	1989	other
1028	NELS	20	1989	other
1030	NELS	20	1989	other
1031	NELS	20	1989	other
1032	NELS	21	1990	other
1033	NELS	21	1990	other
1034	NELS	21	1990	other
1035	NELS	21	1990	other
1036	NELS	21	1990	other
1037	NELS	21	1990	other
1040	NELS	21	1990	other
1041	NELS	21	1990	other
1044	NELS	21	1990	other
1046	NELS	21	1990	other
1047	NELS	21	1990	other
1048	NELS	21	1990	other
1049	NELS	21	1990	other
1050	NELS	21	1990	other
1051	NELS	21	1990	other
1052	NELS	21	1990	other
1053	NELS	21	1990	other
1054	NELS	21	1990	other
1056	NELS	21	1990	other
1057	NELS	21	1990	other
1058	NELS	21	1990	other
1059	NELS	22	1991	other
1060	NELS	22	1991	other
1062	NELS	22	1991	other
1063	NELS	22	1991	other
1064	NELS	22	1991	other
1065	NELS	22	1991	other
1066	NELS	22	1991	other
1067	NELS	22	1991	other
1068	NELS	22	1991	other
1069	NELS	22	1991	other
1071	NELS	22	1991	other
1072	NELS	22	1991	other
1073	NELS	22	1991	other
1075	NELS	22	1991	other
1076	NELS	22	1991	other
1077	NELS	22	1991	other
1078	NELS	22	1991	other
1079	NELS	22	1991	other
1080	NELS	22	1991	other
1081	NELS	22	1991	other
1082	NELS	22	1991	other
1083	NELS	22	1991	other
1084	NELS	22	1991	other
1085	NELS	22	1991	other
1087	NELS	22	1991	other
1089	NELS	22	1991	other
1090	NELS	23	1992	other
1091	NELS	23	1992	other
1092	NELS	23	1992	other
1093	NELS	23	1992	other
1094	NELS	23	1992	other
1095	NELS	23	1992	other
1096	NELS	23	1992	other
1097	NELS	24	1993	other
1099	NELS	24	1993	other
1100	NELS	24	1993	other
1101	NELS	24	1993	other
1102	NELS	24	1993	other
1104	NELS	24	1993	other
1106	NELS	24	1993	other
1107	NELS	24	1993	other
1108	NELS	24	1993	other
1109	NELS	24	1993	other
1110	NELS	24	1993	other
1111	NELS	24	1993	other
1112	NELS	24	1993	other
1113	NELS	24	1993	other
1114	NELS	24	1993	other
1115	NELS	24	1993	other
1116	NELS	24	1993	other
1117	NELS	24	1993	other
1119	NELS	24	1993	other
1120	NELS	24	1993	other
1121	NELS	24	1993	other
1123	NELS	24	1993	other
1125	NELS	24	1993	other
1126	NELS	24	1993	other
1127	NELS	24	1993	other
1128	NELS	24	1993	other
1131	NELS	24	1993	other
1132	NELS	25	1994	other
1134	NELS	25	1994	other
1137	NELS	25	1994	other
1138	NELS	25	1994	other
1139	NELS	25	1994	other
1140	NELS	25	1994	other
1141	NELS	25	1994	other
1143	NELS	25	1994	other
1144	NELS	25	1994	other
1145	NELS	25	1994	other
1146	NELS	25	1994	other
